url,college,from,name,weight,to,active,position,dob,height
http://www.basketball-reference.com/players/k/kozelto01.html,University of Toledo,1974,Tom Kozelko,220,1976,False,F,1-7-1951,6-8
http://www.basketball-reference.com/players/k/kozliro01.html,Northwestern University,1968,Ronald Kozlicki,215,1968,False,F,12-12-1944,6-7
http://www.basketball-reference.com/players/k/kramear01.html,Augustana College (SD),1980,Arvid Kramer,220,1980,False,C,2-10-1956,6-9
http://www.basketball-reference.com/players/k/krameba01.html,New York University,1965,Barry Kramer,200,1970,False,F-G,10-11-1942,6-4
http://www.basketball-reference.com/players/k/kramejo01.html,San Diego State University,1979,Joel Kramer,203,1983,False,F-C,30-11-1955,6-7
http://www.basketball-reference.com/players/k/kramest01.html,Brigham Young University,1968,Steven Kramer,200,1970,False,G-F,1-1-1945,6-5
http://www.basketball-reference.com/players/k/krausda01.html,Georgetown University,1949,Dan Kraus,195,1949,False,G,13-2-1923,6-0
http://www.basketball-reference.com/players/k/krauthe01.html,Rider University,1949,Herb Krautblatt,190,1949,False,G,19-11-1926,6-1
http://www.basketball-reference.com/players/k/kravtvi01.html,NA,2013,Viacheslav Kravtsov,260,2014,True,C,25-8-1987,7-0
http://www.basketball-reference.com/players/k/krebsji01.html,Southern Methodist University,1958,Jim Krebs,230,1964,False,C-F,8-9-1935,6-8
http://www.basketball-reference.com/players/k/kreklwa01.html,Drake University,1981,Wayne Kreklow,175,1981,False,G,4-1-1957,6-4
http://www.basketball-reference.com/players/k/kronto01.html,University of Kentucky,1967,Tommy Kron,200,1970,False,G,28-2-1943,6-5
http://www.basketball-reference.com/players/k/kroppto01.html,University of Nebraska at Kearney,1976,Tom Kropp,205,1977,False,G,12-2-1953,6-3
http://www.basketball-reference.com/players/k/krstine01.html,NA,2005,Nenad Krstic,240,2011,False,C,25-7-1983,7-0
http://www.basketball-reference.com/players/k/krystla01.html,University of Montana,1987,Larry Krystkowiak,220,1997,False,F-C,23-9-1964,6-9
http://www.basketball-reference.com/players/k/kuberst01.html,Bradley University,1970,Steve Kuberski,215,1978,False,F-C,6-11-1947,6-8
http://www.basketball-reference.com/players/k/kubiale01.html,Bowling Green State University,1950,Leo Kubiak,160,1950,False,G,25-12-1927,5-11
http://www.basketball-reference.com/players/k/kuczebr01.html,University of Connecticut,1984,Bruce Kuczenski,230,1984,False,F,3-2-1961,6-10
http://www.basketball-reference.com/players/k/kudelfr01.html,Saint Mary's College of California,1950,Frank Kudelka,193,1953,False,G-F,25-6-1925,6-2
http://www.basketball-reference.com/players/k/kuestjo01.html,University of North Carolina,1978,John Kuester,180,1980,False,G,6-2-1955,6-2
http://www.basketball-reference.com/players/k/kukara01.html,University of Notre Dame,1948,Ray Kuka,200,1949,False,F,17-2-1922,6-3
http://www.basketball-reference.com/players/k/kukocto01.html,NA,1994,Toni Kukoc,192,2006,False,F,18-9-1968,6-10
http://www.basketball-reference.com/players/k/kunneke01.html,University of Iowa,1974,Kevin Kunnert,230,1982,False,C-F,11-11-1951,7-0
http://www.basketball-reference.com/players/k/kunzete01.html,University of Minnesota,1968,Terry Kunze,210,1968,False,G-F,11-3-1943,6-4
http://www.basketball-reference.com/players/k/kupchmi01.html,University of North Carolina,1977,Mitch Kupchak,230,1986,False,F-C,24-5-1954,6-9
http://www.basketball-reference.com/players/k/kupeccj01.html,University of Michigan,1976,C.J. Kupec,220,1978,False,F-C,16-1-1953,6-6
http://www.basketball-reference.com/players/k/kurzro01.html,University of Notre Dame,2009,Rob Kurz,232,2009,False,F,5-3-1985,6-9
http://www.basketball-reference.com/players/k/kutluib01.html,NA,2005,Ibo Kutluay,200,2005,False,G,1-7-1974,6-6
http://www.basketball-reference.com/players/k/kuzmiog01.html,NA,2014,Ognjen Kuzmic,251,2015,True,C,16-5-1990,7-1
http://www.basketball-reference.com/players/l/lacefre01.html,Western Michigan University,1969,Reggie Lacefield,230,1969,False,G-F,10-4-1945,6-5
http://www.basketball-reference.com/players/l/lacyed01.html,"University of California, Los Angeles",1969,Edgar Lacey,190,1969,False,F,2-8-1944,6-6
http://www.basketball-reference.com/players/l/laceysa01.html,New Mexico State University,1971,Sam Lacey,235,1983,False,C,28-3-1948,6-10
http://www.basketball-reference.com/players/l/lackebo01.html,Marquette University,1973,Bob Lackey,200,1974,False,G-F,4-4-1949,6-5
http://www.basketball-reference.com/players/l/lacoufr01.html,University of San Francisco,1961,Fred LaCour,210,1963,False,G-F,7-2-1938,6-5
http://www.basketball-reference.com/players/l/ladnewe01.html,University of Southern Mississippi,1971,Wendell Ladner,220,1975,False,F,6-10-1948,6-5
http://www.basketball-reference.com/players/l/laettch01.html,Duke University,1993,Christian Laettner,235,2005,False,F-C,17-8-1969,6-11
http://www.basketball-reference.com/players/l/lafayol01.html,University of Houston,2010,Oliver Lafayette,190,2010,False,G,6-5-1984,6-2
http://www.basketball-reference.com/players/l/lafrera01.html,University of Kansas,1999,Raef LaFrentz,240,2008,False,F-C,29-5-1976,6-11
http://www.basketball-reference.com/players/l/lagarto01.html,University of North Carolina,1978,Tom LaGarde,220,1985,False,C-F,10-2-1955,6-10
http://www.basketball-reference.com/players/l/laimbbi01.html,University of Notre Dame,1981,Bill Laimbeer,245,1994,False,C,19-5-1957,6-11
http://www.basketball-reference.com/players/l/lalicpe01.html,Ohio University,1947,Pete Lalich,190,1947,False,F,23-6-1920,6-2
http://www.basketball-reference.com/players/l/lamarbo01.html,University of Louisiana at Lafayette,1974,Bo Lamar,180,1977,False,G,7-4-1951,6-1
http://www.basketball-reference.com/players/l/lambdo01.html,University of Kentucky,2013,Doron Lamb,210,2014,True,G,6-11-1991,6-4
http://www.basketball-reference.com/players/l/lambje01.html,University of Connecticut,2013,Jeremy Lamb,185,2016,True,G-F,30-5-1992,6-5
http://www.basketball-reference.com/players/l/lambejo01.html,University of Southern California,1976,John Lambert,225,1982,False,C-F,14-1-1953,6-10
http://www.basketball-reference.com/players/l/lampje01.html,University of Virginia,1982,Jeff Lamp,195,1989,False,F-G,9-3-1959,6-6
http://www.basketball-reference.com/players/l/lampema01.html,NA,2004,Maciej Lampe,275,2006,False,F,5-2-1985,6-11
http://www.basketball-reference.com/players/l/lamplji01.html,University of Arkansas at Little Rock,1987,Jim Lampley,230,1987,False,C,2-7-1960,6-10
http://www.basketball-reference.com/players/l/lamplse01.html,University of California,2003,Sean Lampley,227,2004,False,F,3-9-1979,6-7
http://www.basketball-reference.com/players/l/landrca01.html,Purdue University,2008,Carl Landry,248,2016,True,F,19-9-1983,6-9
http://www.basketball-reference.com/players/l/landrma01.html,University of Wisconsin,2010,Marcus Landry,230,2010,True,F,1-11-1985,6-7
http://www.basketball-reference.com/players/l/landsma01.html,Arizona State University,1978,Mark Landsberger,215,1984,False,F-C,21-5-1955,6-8
http://www.basketball-reference.com/players/l/laneje01.html,University of Pittsburgh,1989,Jerome Lane,230,1993,False,F,4-12-1966,6-6
http://www.basketball-reference.com/players/l/langan01.html,University of Arkansas,1989,Andrew Lang,245,2000,False,C,28-6-1966,6-11
http://www.basketball-reference.com/players/l/langan02.html,Duke University,1995,Antonio Lang,205,2000,False,F-G,15-5-1972,6-8
http://www.basketball-reference.com/players/l/langja01.html,NA,2007,James Lang,285,2007,False,C,17-10-1983,6-10
http://www.basketball-reference.com/players/l/langdtr01.html,Duke University,2000,Trajan Langdon,197,2002,False,G,13-5-1976,6-3
http://www.basketball-reference.com/players/l/langfke01.html,University of Kansas,2008,Keith Langford,215,2008,False,G,15-9-1983,6-4
http://www.basketball-reference.com/players/l/langhda01.html,Vanderbilt University,2001,Dan Langhi,220,2004,False,F,28-11-1977,6-11
http://www.basketball-reference.com/players/l/laniebo01.html,St. Bonaventure University,1971,Bob Lanier,250,1984,False,C,10-9-1948,6-11
http://www.basketball-reference.com/players/l/lantzst01.html,University of Nebraska,1969,Stu Lantz,175,1976,False,G,13-7-1946,6-3
http://www.basketball-reference.com/players/l/laresyo01.html,University of North Carolina,1962,York Larese,183,1962,False,G,18-7-1938,6-4
http://www.basketball-reference.com/players/l/larkish01.html,University of Miami,2014,Shane Larkin,175,2016,True,G,2-10-1992,5-11
http://www.basketball-reference.com/players/l/larueru01.html,Wake Forest University,1998,Rusty LaRue,210,2004,False,G,10-12-1973,6-2
http://www.basketball-reference.com/players/l/larusru01.html,Dartmouth College,1960,Rudy LaRusso,220,1969,False,F-C,11-11-1937,6-7
http://www.basketball-reference.com/players/l/laskojo01.html,Indiana University,1976,John Laskowski,185,1977,False,G,7-6-1953,6-6
http://www.basketball-reference.com/players/l/lasmest01.html,University of Massachusetts Amherst,2008,Stephane Lasme,215,2008,False,F,17-12-1982,6-8
http://www.basketball-reference.com/players/l/lattida01.html,University of Texas at El Paso,1968,Dave Lattin,225,1973,False,F-C,23-12-1943,6-6
http://www.basketball-reference.com/players/l/laudepr01.html,Central State University,1997,Priest Lauderdale,325,1998,False,C,31-8-1973,7-4
http://www.basketball-reference.com/players/l/laureri01.html,Hofstra University,1978,Rich Laurel,190,1978,False,G,11-7-1954,6-6
http://www.basketball-reference.com/players/l/lauriha01.html,Saint Peter's College,1971,Harry Laurie,178,1971,False,G,2-11-1944,6-1
http://www.basketball-reference.com/players/l/lautewa01.html,University of Wisconsin,1950,Walt Lautenbach,185,1950,False,G-F,17-11-1922,6-2
http://www.basketball-reference.com/players/l/lauvejo01.html,NA,2015,Joffrey Lauvergne,220,2016,True,F,30-9-1991,6-11
http://www.basketball-reference.com/players/l/lavelto01.html,Yale University,1950,Tony Lavelli,185,1951,False,F,11-7-1926,6-3
http://www.basketball-reference.com/players/l/lavinza01.html,"University of California, Los Angeles",2015,Zach LaVine,189,2016,True,G,10-3-1995,6-5
http://www.basketball-reference.com/players/l/lavoybo01.html,Western Kentucky University,1951,Bob Lavoy,185,1954,False,F-C,29-6-1926,6-7
http://www.basketball-reference.com/players/l/lawac01.html,Texas A&amp;M University,2008,Acie Law,195,2011,False,G,25-1-1985,6-3
http://www.basketball-reference.com/players/l/lawalga01.html,Georgia Institute of Technology,2011,Gani Lawal,234,2011,True,F,7-11-1988,6-9
http://www.basketball-reference.com/players/l/lawreed01.html,McNeese State University,1981,Edmund Lawrence,228,1981,False,C,8-12-1952,7-0
http://www.basketball-reference.com/players/l/lawsoja01.html,Villanova University,1998,Jason Lawson,240,1998,False,C,2-9-1974,6-11
http://www.basketball-reference.com/players/l/lawsoty01.html,University of North Carolina,2010,Ty Lawson,195,2016,True,G,3-11-1987,5-11
http://www.basketball-reference.com/players/l/laytomo01.html,University of Southern California,1972,Mo Layton,180,1978,False,G,24-12-1948,6-1
http://www.basketball-reference.com/players/l/leaksma01.html,Niagara University,1969,Manny Leaks,225,1974,False,C-F,27-11-1945,6-8
http://www.basketball-reference.com/players/l/learha01.html,Temple University,1957,Hal Lear,163,1957,False,G,31-1-1935,6-0
http://www.basketball-reference.com/players/l/leaveal01.html,Oklahoma City University,1980,Allen Leavell,170,1989,False,G,27-5-1957,6-1
http://www.basketball-reference.com/players/l/leboje01.html,University of North Carolina,1990,Jeff Lebo,180,1990,False,G,5-10-1966,6-2
http://www.basketball-reference.com/players/l/leckner01.html,University of Wyoming,1989,Eric Leckner,265,1997,False,C-F,27-5-1966,6-11
http://www.basketball-reference.com/players/l/ledori01.html,NA,2014,Ricky Ledo,195,2015,True,G,10-9-1992,6-7
http://www.basketball-reference.com/players/l/leebu01.html,Marquette University,1979,Butch Lee,185,1980,False,G,5-12-1956,6-0
http://www.basketball-reference.com/players/l/leecl01.html,Vanderbilt University,1967,Clyde Lee,205,1976,False,F-C,14-3-1944,6-10
http://www.basketball-reference.com/players/l/leeco01.html,Western Kentucky University,2009,Courtney Lee,200,2016,True,G,3-10-1985,6-5
http://www.basketball-reference.com/players/l/leeda01.html,University of San Francisco,1968,David Lee,225,1969,False,F,31-3-1942,6-7
http://www.basketball-reference.com/players/l/leeda02.html,University of Florida,2006,David Lee,245,2016,True,F,29-4-1983,6-9
http://www.basketball-reference.com/players/l/leedi01.html,University of Washington,1968,Dick Lee,,1968,False,F,NA,6-6
http://www.basketball-reference.com/players/l/leedo01.html,Purdue University,1992,Doug Lee,200,1995,False,G-F,24-10-1964,6-5
http://www.basketball-reference.com/players/l/leege01.html,University of Michigan,1961,George Lee,200,1968,False,F-G,23-11-1936,6-4
http://www.basketball-reference.com/players/l/leegr01.html,"University of California, Los Angeles",1975,Greg Lee,190,1976,False,G,12-12-1951,6-3
http://www.basketball-reference.com/players/l/leeke01.html,University of Memphis,1986,Keith Lee,215,1989,False,F-C,28-12-1962,6-10
http://www.basketball-reference.com/players/l/leeku01.html,Towson University,1991,Kurk Lee,190,1991,False,G,3-6-1967,6-3
http://www.basketball-reference.com/players/l/leema01.html,"University of California, Los Angeles",2012,Malcolm Lee,200,2015,True,G,22-5-1990,6-5
http://www.basketball-reference.com/players/l/leero02.html,San Diego State University,1982,Rock Lee,220,1982,False,C,1-5-1955,6-10
http://www.basketball-reference.com/players/l/leero01.html,University of Oregon,1977,Ron Lee,193,1982,False,G,2-11-1952,6-4
http://www.basketball-reference.com/players/l/leeru01.html,Marshall University,1973,Russ Lee,185,1975,False,G-F,27-1-1950,6-5
http://www.basketball-reference.com/players/l/leedeed01.html,Dartmouth College,1950,Ed Leede,185,1951,False,F-G,17-7-1927,6-3
http://www.basketball-reference.com/players/l/lefkoha01.html,Case Western Reserve University,1947,Hank Lefkowitz,190,1947,False,F,31-8-1923,6-2
http://www.basketball-reference.com/players/l/legleti01.html,La Salle University,1990,Tim Legler,200,2000,False,G,26-12-1966,6-4
http://www.basketball-reference.com/players/l/lehmage01.html,Campbell University,1968,George Lehmann,180,1974,False,G,1-5-1942,6-0
http://www.basketball-reference.com/players/l/lenal01.html,University of Maryland,2014,Alex Len,260,2016,True,C,16-6-1993,7-1
http://www.basketball-reference.com/players/l/lenarvo01.html,University of Minnesota,1996,Voshon Lenard,205,2006,False,G,14-5-1973,6-4
http://www.basketball-reference.com/players/l/lentzle01.html,University of Houston,1968,Leary Lentz,200,1969,False,F,23-2-1945,6-6
http://www.basketball-reference.com/players/l/leonaga01.html,University of Missouri,1990,Gary Leonard,250,1992,False,C,16-2-1967,7-1
http://www.basketball-reference.com/players/l/leonaka01.html,San Diego State University,2012,Kawhi Leonard,230,2016,True,F,29-6-1991,6-7
http://www.basketball-reference.com/players/l/leoname01.html,University of Illinois at Urbana-Champaign,2013,Meyers Leonard,245,2016,True,C,27-2-1992,7-1
http://www.basketball-reference.com/players/l/leonasl01.html,Indiana University,1957,Slick Leonard,185,1963,False,G,17-7-1932,6-3
http://www.basketball-reference.com/players/l/lesji01.html,Bradley University,1989,Jim Les,165,1995,False,G,18-8-1963,5-11
http://www.basketball-reference.com/players/l/leslitr01.html,University of Georgia,2012,Travis Leslie,205,2012,False,G,29-3-1990,6-4
http://www.basketball-reference.com/players/l/lestero01.html,University of Iowa,1981,Ronnie Lester,175,1986,False,G,1-1-1959,6-2
http://www.basketball-reference.com/players/l/lettcl01.html,University of Florida,1990,Clifford Lett,170,1991,False,G,23-12-1965,6-3
http://www.basketball-reference.com/players/l/leuerjo01.html,University of Wisconsin,2012,Jon Leuer,228,2016,True,F,14-5-1989,6-10
http://www.basketball-reference.com/players/l/levanan01.html,St. John's University,1949,Andrew Levane,190,1953,False,F-G,11-4-1920,6-2
http://www.basketball-reference.com/players/l/leverfa01.html,Arizona State University,1983,Fat Lever,170,1994,False,G,18-8-1960,6-3
http://www.basketball-reference.com/players/l/levincl01.html,Wichita State University,1983,Cliff Levingston,210,1995,False,F,4-1-1961,6-8
http://www.basketball-reference.com/players/l/lewisbo01.html,University of North Carolina,1968,Bobby Lewis,175,1971,False,G,20-3-1945,6-3
http://www.basketball-reference.com/players/l/lewisce01.html,University of Maryland,1996,Cedric Lewis,235,1996,False,F-C,24-9-1969,6-10
http://www.basketball-reference.com/players/l/lewisfr01.html,Eastern Kentucky University,1949,Freddie Lewis,195,1950,False,F-G,6-1-1921,6-2
http://www.basketball-reference.com/players/l/lewisfr02.html,Arizona State University,1967,Freddie Lewis,175,1977,False,G,1-7-1943,6-0
http://www.basketball-reference.com/players/l/lewisgr01.html,University of Oklahoma,1947,Grady Lewis,215,1949,False,F-C,25-3-1917,6-7
http://www.basketball-reference.com/players/l/lewisma01.html,Seward County Community College,1996,Martin Lewis,210,1997,False,F,28-4-1975,6-5
http://www.basketball-reference.com/players/l/lewismi01.html,Duke University,1969,Mike Lewis,225,1974,False,C-F,18-3-1946,6-8
http://www.basketball-reference.com/players/l/lewisqu01.html,University of Minnesota,2000,Quincy Lewis,215,2004,False,F,26-6-1977,6-7
http://www.basketball-reference.com/players/l/lewisra01.html,La Salle University,1988,Ralph Lewis,200,1990,False,G,28-3-1963,6-6
http://www.basketball-reference.com/players/l/lewisra02.html,NA,1999,Rashard Lewis,215,2014,False,F,8-8-1979,6-10
http://www.basketball-reference.com/players/l/lewisre01.html,Northeastern University,1988,Reggie Lewis,195,1993,False,G-F,21-11-1965,6-7
http://www.basketball-reference.com/players/l/liberma01.html,University of Illinois at Urbana-Champaign,1991,Marcus Liberty,205,1994,False,F,27-10-1968,6-8
http://www.basketball-reference.com/players/l/lichtto01.html,Stanford University,1990,Todd Lichti,205,1994,False,G-F,8-1-1967,6-4
http://www.basketball-reference.com/players/l/lieboba01.html,Long Island University,1968,Barry Liebowitz,180,1968,False,G,10-9-1945,6-2
http://www.basketball-reference.com/players/l/liggide01.html,University of Kentucky,2012,DeAndre Liggins,209,2014,True,G,31-3-1988,6-6
http://www.basketball-reference.com/players/l/ligonbi01.html,Vanderbilt University,1975,Bill Ligon,180,1975,False,G,29-5-1952,6-4
http://www.basketball-reference.com/players/l/ligongo01.html,NA,1968,Goose Ligon,210,1974,False,F-C,22-2-1944,6-7
http://www.basketball-reference.com/players/l/lillada01.html,Weber State University,2013,Damian Lillard,195,2016,True,G,15-7-1990,6-3
http://www.basketball-reference.com/players/l/linje01.html,Harvard University,2011,Jeremy Lin,200,2016,True,G,23-8-1988,6-3
http://www.basketball-reference.com/players/l/lingest01.html,South Dakota State University,1983,Steve Lingenfelter,225,1984,False,F,10-6-1958,6-9
http://www.basketball-reference.com/players/l/listeal01.html,Arizona State University,1982,Alton Lister,240,1998,False,C-F,1-10-1958,7-0
http://www.basketball-reference.com/players/l/littlsa01.html,Delta State University,1970,Samuel Little,180,1970,False,G,29-3-1946,6-0
http://www.basketball-reference.com/players/l/littlge01.html,High Point University,1970,Gene Littles,160,1975,False,G,29-6-1943,6-0
http://www.basketball-reference.com/players/l/livinra01.html,Louisiana State University,1997,Randy Livingston,209,2007,False,G,2-4-1975,6-4
http://www.basketball-reference.com/players/l/livinsh01.html,NA,2005,Shaun Livingston,182,2016,True,G,11-9-1985,6-7
http://www.basketball-reference.com/players/l/livinro01.html,University of Wyoming,1950,Ron Livingstone,220,1951,False,C,9-10-1925,6-10
http://www.basketball-reference.com/players/l/llamaho01.html,Grand Canyon University,1997,Horacio Llamas Grey,285,1998,False,C,17-7-1973,6-11
http://www.basketball-reference.com/players/l/lloydbo01.html,Rutgers University,1968,Bobby Lloyd,184,1969,False,G,3-1-1946,6-2
http://www.basketball-reference.com/players/l/lloydch01.html,Yankton College,1971,Chuck Lloyd,220,1971,False,C-F,22-5-1947,6-8
http://www.basketball-reference.com/players/l/lloydea01.html,West Virginia State University,1951,Earl Lloyd,200,1960,False,F-C,3-4-1928,6-5
http://www.basketball-reference.com/players/l/lloydle01.html,Drake University,1982,Lewis Lloyd,205,1990,False,G-F,22-2-1959,6-6
http://www.basketball-reference.com/players/l/lloydsc01.html,Arizona State University,1977,Scott Lloyd,230,1983,False,C-F,19-12-1952,6-10
http://www.basketball-reference.com/players/l/lochmri01.html,University of Kansas,1968,Riney Lochmann,215,1970,False,F,26-5-1944,6-6
http://www.basketball-reference.com/players/l/lochmbo01.html,University of Louisville,1953,Bob Lochmueller,185,1953,False,F,5-6-1927,6-5
http://www.basketball-reference.com/players/l/lockro01.html,University of Kentucky,1989,Rob Lock,225,1989,False,F,22-5-1966,6-9
http://www.basketball-reference.com/players/l/lockhda01.html,Auburn University,1984,Darrell Lockhart,245,1984,False,C,14-9-1960,6-9
http://www.basketball-reference.com/players/l/lockhia01.html,University of Tennessee,1991,Ian Lockhart,240,1991,False,F,25-6-1967,6-8
http://www.basketball-reference.com/players/l/loderke01.html,Alabama State University,1982,Kevin Loder,205,1984,False,F-G,15-3-1959,6-6
http://www.basketball-reference.com/players/l/lofgrdo01.html,University of San Francisco,1951,Don Lofgran,200,1954,False,F-C,18-11-1928,6-5
http://www.basketball-reference.com/players/l/loganhe01.html,Western Carolina University,1969,Henry Logan,180,1970,False,G,14-3-1946,6-0
http://www.basketball-reference.com/players/l/loganjo01.html,Indiana University,1947,John Logan,175,1951,False,G,1-1-1921,6-2
http://www.basketball-reference.com/players/l/lohaubr01.html,University of Iowa,1988,Brad Lohaus,230,1998,False,F-C,29-9-1964,6-11
http://www.basketball-reference.com/players/l/longar01.html,University of Cincinnati,2001,Art Long,250,2003,False,F,1-10-1972,6-9
http://www.basketball-reference.com/players/l/longgr01.html,Eastern Michigan University,1989,Grant Long,225,2003,False,F,12-3-1966,6-8
http://www.basketball-reference.com/players/l/longjo01.html,University of Detroit Mercy,1979,John Long,195,1997,False,G-F,28-8-1956,6-5
http://www.basketball-reference.com/players/l/longpa01.html,Wake Forest University,1968,Paul Long,180,1971,False,G,8-2-1944,6-2
http://www.basketball-reference.com/players/l/longwi01.html,University of New Mexico,1972,Willie Long,225,1974,False,F-C,1-3-1950,6-8
http://www.basketball-reference.com/players/l/longllu01.html,University of New Mexico,1992,Luc Longley,265,2001,False,C,19-1-1969,7-2
http://www.basketball-reference.com/players/l/looneke01.html,"University of California, Los Angeles",2016,Kevon Looney,220,2016,True,F,6-2-1996,6-9
http://www.basketball-reference.com/players/l/lopezbr01.html,Stanford University,2009,Brook Lopez,275,2016,True,C,1-4-1988,7-0
http://www.basketball-reference.com/players/l/lopezfe01.html,St. John's University,1999,Felipe Lopez,199,2002,False,G,19-12-1974,6-5
http://www.basketball-reference.com/players/l/lopezra01.html,NA,2004,Raul Lopez,170,2005,False,G,15-4-1980,6-1
http://www.basketball-reference.com/players/l/lopezro01.html,Stanford University,2009,Robin Lopez,255,2016,True,C,1-4-1988,7-0
http://www.basketball-reference.com/players/l/lorthry01.html,Jackson State University,1995,Ryan Lorthridge,190,1995,False,G,27-7-1972,6-4
http://www.basketball-reference.com/players/l/loscuji01.html,University of Oregon,1956,Jim Loscutoff,220,1964,False,F,4-2-1930,6-5
http://www.basketball-reference.com/players/l/lottpl01.html,Seattle University,1968,Plummer Lott,210,1969,False,F-G,11-12-1945,6-5
http://www.basketball-reference.com/players/l/loughke01.html,St. John's University,1963,Kevin Loughery,190,1973,False,G,28-3-1940,6-3
http://www.basketball-reference.com/players/l/lovebo01.html,Southern University and A&amp;M College,1967,Bob Love,215,1977,False,F,8-12-1942,6-8
http://www.basketball-reference.com/players/l/loveke01.html,"University of California, Los Angeles",2009,Kevin Love,251,2016,True,F,7-9-1988,6-10
http://www.basketball-reference.com/players/l/lovest01.html,University of Oregon,1972,Stan Love,215,1975,False,F,9-4-1949,6-9
http://www.basketball-reference.com/players/l/lovelcl01.html,University of Kansas,1954,Clyde Lovellette,234,1964,False,C-F,7-9-1929,6-9
http://www.basketball-reference.com/players/l/lowesi01.html,North Carolina State University,1984,Sidney Lowe,195,1990,False,G,21-1-1960,6-0
http://www.basketball-reference.com/players/l/lowerch01.html,University of Puget Sound,1972,Charlie Lowery,185,1972,False,G,12-11-1949,6-3
http://www.basketball-reference.com/players/l/lowryky01.html,Villanova University,2007,Kyle Lowry,205,2016,True,G,25-3-1986,6-0
http://www.basketball-reference.com/players/l/lucasal01.html,Fordham University,1949,Al Lucas,195,1949,False,F-G,4-7-1922,6-3
http://www.basketball-reference.com/players/l/lucasje01.html,Ohio State University,1964,Jerry Lucas,230,1974,False,F-C,30-3-1940,6-8
http://www.basketball-reference.com/players/l/lucasjo01.html,University of Maryland,1977,John Lucas,175,1990,False,G,31-10-1953,6-3
http://www.basketball-reference.com/players/l/lucaska01.html,Michigan State University,2015,Kalin Lucas,195,2015,True,G,24-5-1989,6-1
http://www.basketball-reference.com/players/l/lucasma01.html,Marquette University,1975,Maurice Lucas,215,1988,False,F-C,18-2-1952,6-9
http://www.basketball-reference.com/players/l/lucasjo02.html,Oklahoma State University,2006,John Lucas III,165,2015,True,G,21-11-1982,5-11
http://www.basketball-reference.com/players/l/luckete01.html,University of Houston,1962,Ted Luckenbill,205,1963,False,F,27-7-1939,6-6
http://www.basketball-reference.com/players/l/luety01.html,University of Nebraska,1999,Tyronn Lue,175,2009,False,G,3-5-1977,6-0
http://www.basketball-reference.com/players/l/luisiji01.html,St. Francis College,1954,Jim Luisi,180,1954,False,G,2-11-1928,6-2
http://www.basketball-reference.com/players/l/lujacal01.html,Georgetown University,1947,Al Lujack,220,1947,False,F,5-10-1920,6-3
http://www.basketball-reference.com/players/l/lumpkph01.html,Miami University,1975,Phil Lumpkin,165,1976,False,G,20-12-1951,6-0
http://www.basketball-reference.com/players/l/lumppra01.html,New York University,1949,Ray Lumpp,178,1953,False,G,11-7-1923,6-1
http://www.basketball-reference.com/players/l/lylestr01.html,University of Kentucky,2016,Trey Lyles,234,2016,True,F,5-11-1995,6-10
http://www.basketball-reference.com/players/l/lynamrb01.html,Oklahoma Baptist University,1968,R.B. Lynam,190,1968,False,G,NA,6-1
http://www.basketball-reference.com/players/l/lynchge01.html,University of North Carolina,1994,George Lynch,218,2005,False,F,3-9-1970,6-8
http://www.basketball-reference.com/players/l/lynchke01.html,University of Minnesota,1992,Kevin Lynch,195,1993,False,G-F,24-12-1968,6-5
http://www.basketball-reference.com/players/l/lynnlo01.html,Wilberforce University,1970,Lonnie Lynn,215,1970,False,F,24-5-1943,6-7
http://www.basketball-reference.com/players/l/lynnmi01.html,"University of California, Los Angeles",1970,Mike Lynn,215,1971,False,F,25-11-1945,6-7
http://www.basketball-reference.com/players/m/macalmi01.html,Canisius College,1974,Mike Macaluso,210,1974,False,F,20-7-1951,6-5
http://www.basketball-reference.com/players/m/macaued01.html,Saint Louis University,1950,Ed Macauley,185,1959,False,C-F,22-3-1928,6-8
http://www.basketball-reference.com/players/m/maccuto01.html,University of Washington,2000,Todd MacCulloch,280,2003,False,C,27-1-1976,7-0
http://www.basketball-reference.com/players/m/macgiro01.html,St. John's University,1955,Ronnie MacGilvray,185,1955,False,G,20-7-1930,6-2
http://www.basketball-reference.com/players/m/machasc01.html,Iona College,2013,Scott Machado,205,2013,True,G,8-6-1990,6-1
http://www.basketball-reference.com/players/m/macijar01.html,NA,2006,Arvydas Macijauskas,214,2006,False,G,19-1-1980,6-4
http://www.basketball-reference.com/players/m/mackol01.html,East Carolina University,1980,Ollie Mack,185,1982,False,G,6-6-1957,6-3
http://www.basketball-reference.com/players/m/macksa01.html,University of Houston,1993,Sam Mack,220,2002,False,F-G,26-5-1970,6-7
http://www.basketball-reference.com/players/m/macksh01.html,Butler University,2012,Shelvin Mack,203,2016,True,G,22-4-1990,6-3
http://www.basketball-reference.com/players/m/mackema01.html,Georgia Institute of Technology,1994,Malcolm Mackey,248,1994,False,F-C,11-7-1970,6-9
http://www.basketball-reference.com/players/m/macklru01.html,Louisiana State University,1982,Rudy Macklin,205,1984,False,F-G,19-2-1958,6-7
http://www.basketball-reference.com/players/m/macklve01.html,University of Florida,2012,Vernon Macklin,227,2012,True,F,20-9-1986,6-10
http://www.basketball-reference.com/players/m/macknjo01.html,Seton Hall University,1950,Johnny Macknowski,180,1951,False,G-F,7-1-1923,6-0
http://www.basketball-reference.com/players/m/macledo01.html,"University of California, Los Angeles",1993,Don MacLean,235,2001,False,F,16-1-1970,6-10
